From	Entry
ENSP00000382675	Q6UWT2
ENSP00000382688	P29375
ENSP00000382697	Q13464
ENSP00000382703	O95104
ENSP00000382741	O15165
ENSP00000382742	Q14526
ENSP00000382743	O95319
ENSP00000382767	Q68CR1
ENSP00000382777	Q52LG2
ENSP00000382779	Q96EE3
ENSP00000382787	P18433
ENSP00000382800	Q13761
ENSP00000382804	A8MYP8
ENSP00000382806	Q86U06
ENSP00000382815	Q5HYC2
ENSP00000382857	Q9Y5T5
ENSP00000382858	Q9Y5T5
ENSP00000382867	A2A368
ENSP00000382869	A2A368
ENSP00000382870	A2A368
ENSP00000382871	A2A368
ENSP00000382897	Q6UB98
ENSP00000382957	P0CH99
ENSP00000382974	Q6XPS3
ENSP00000382975	Q8NA19
ENSP00000382976	Q8NA19
ENSP00000382987	P0CI00
ENSP00000383009	O43829
ENSP00000383010	O14490
ENSP00000383011	O14490
ENSP00000383019	O14490
ENSP00000383031	Q15583
ENSP00000383042	O60341
ENSP00000383053	P29323
ENSP00000383059	Q9NWB6
ENSP00000383060	P48552
ENSP00000383063	P48552
ENSP00000383107	O75140
ENSP00000383108	O75140
ENSP00000383115	Q5KU26
ENSP00000383125	P54578
ENSP00000383133	Q14689
ENSP00000383145	A8K8P3
ENSP00000383146	A8K8P3
ENSP00000383150	Q15735
ENSP00000383155	Q8WWX9
ENSP00000383173	Q9NSV4
ENSP00000383174	Q9NSV4
ENSP00000383178	Q9NSV4
ENSP00000383199	Q96PU5
ENSP00000383219	P60371
ENSP00000383225	P60372
ENSP00000383228	O75144
ENSP00000383231	P19440
ENSP00000383232	P19440
ENSP00000383234	P31152
ENSP00000383256	Q8IW03
ENSP00000383295	Q8NFP9
ENSP00000383303	O60469
ENSP00000383306	Q9BZA8
ENSP00000383311	Q9P2E2
ENSP00000383333	Q14149
ENSP00000383376	P57087
ENSP00000383392	O15394
ENSP00000383401	Q8TF05
ENSP00000383402	Q8TF05
ENSP00000383406	Q7RTP6
ENSP00000383456	Q5JTZ5
ENSP00000383502	P23759
ENSP00000383516	Q9NP08
ENSP00000383558	P47871
ENSP00000383600	Q9NW97
ENSP00000383611	Q96S94
ENSP00000383623	P55196
ENSP00000383690	O00187
ENSP00000383700	Q9P2R6
ENSP00000383704	O94827
ENSP00000383706	O94827
ENSP00000383717	P51172
ENSP00000383744	P17927
ENSP00000383784	Q9UMX2
ENSP00000383785	Q5VT52
ENSP00000383846	Q2MKA7
ENSP00000383851	Q9P206
ENSP00000383887	Q9P0X4
ENSP00000383892	Q9UBB9
ENSP00000383894	O15232
ENSP00000383897	Q86WS4
ENSP00000383898	Q00325
ENSP00000383909	Q96SC8
ENSP00000383913	Q9H2D6
ENSP00000383922	Q8N9Z0
ENSP00000383931	P40197
ENSP00000383935	Q96FV2
ENSP00000383938	Q6UXH1
ENSP00000383939	Q9C0A6
ENSP00000383945	P52736
ENSP00000383947	O94901
ENSP00000383960	P49902
ENSP00000383979	Q5FWF4
ENSP00000383984	Q12824
ENSP00000383986	Q96GN5
ENSP00000383992	Q9UH99
ENSP00000384004	P78424
ENSP00000384005	Q15034
ENSP00000384015	O94901
ENSP00000384018	Q9Y618
ENSP00000384040	Q96PX6
ENSP00000384044	Q92565
ENSP00000384048	Q6ZW49
ENSP00000384050	P05546
ENSP00000384051	Q58F21
ENSP00000384070	Q969S2
ENSP00000384080	Q96G97
ENSP00000384081	Q9Y2G0
ENSP00000384088	Q9NXC5
ENSP00000384091	Q14766
ENSP00000384092	P01189
ENSP00000384093	Q9P0X4
ENSP00000384097	P0C881
ENSP00000384099	O15021
ENSP00000384111	Q6UXH1
ENSP00000384126	Q14392
ENSP00000384133	Q15583
ENSP00000384138	P50549
ENSP00000384143	Q8NDI1
ENSP00000384155	Q9Y6D9
ENSP00000384160	Q96EV2
ENSP00000384164	Q96L93
ENSP00000384169	P98095
ENSP00000384173	Q9HBE1
ENSP00000384182	Q8WU76
ENSP00000384193	Q8N3J6
ENSP00000384197	Q6ZMN7
ENSP00000384198	Q53TQ3
ENSP00000384203	P19484
ENSP00000384204	Q8WXG6
ENSP00000384222	Q6AWC2
ENSP00000384234	Q5HYL7
ENSP00000384238	Q9NZC7
ENSP00000384242	Q8N3C7
ENSP00000384287	Q8WXG6
ENSP00000384290	Q8WVS4
ENSP00000384293	P31749
ENSP00000384297	Q9UBB9
ENSP00000384299	Q13356
ENSP00000384302	Q15061
ENSP00000384311	Q9ULB1
ENSP00000384313	O15021
ENSP00000384330	P13535
ENSP00000384335	P23443
ENSP00000384355	Q8WYA6
ENSP00000384359	P31941
ENSP00000384363	Q7L5L3
ENSP00000384370	Q6NZ63
ENSP00000384376	B5MCY1
ENSP00000384391	Q8N5Z5
ENSP00000384398	Q86XN8
ENSP00000384403	Q86YN6
ENSP00000384405	P17014
ENSP00000384410	Q13087
ENSP00000384416	Q6ZRS4
ENSP00000384417	Q6NUQ4
ENSP00000384421	Q9UBB9
ENSP00000384432	O75144
ENSP00000384435	Q8WXG6
ENSP00000384438	Q96RG2
ENSP00000384442	Q9UQ88
ENSP00000384456	Q9ULT6
ENSP00000384459	Q15084
ENSP00000384463	P49116
ENSP00000384468	P49815
ENSP00000384471	Q9NQC3
ENSP00000384490	O95503
ENSP00000384498	Q5T5M9
ENSP00000384520	Q9BT92
ENSP00000384523	Q12857
ENSP00000384527	Q9NUA8
ENSP00000384534	Q15735
ENSP00000384537	Q02952
ENSP00000384539	Q96SB8
ENSP00000384545	Q9Y2F9
ENSP00000384553	Q9ULT6
ENSP00000384564	Q8WWX9
ENSP00000384570	Q9BWT7
ENSP00000384573	Q9NQZ3
ENSP00000384575	Q8N3J6
ENSP00000384580	Q9BU02
ENSP00000384581	Q75VX8
ENSP00000384582	Q8WXG9
ENSP00000384591	Q96RR4
ENSP00000384593	Q75VX8
ENSP00000384596	Q15735
ENSP00000384600	Q96RR4
ENSP00000384620	Q02297
ENSP00000384625	Q9UBE8
ENSP00000384629	Q9NQR1
ENSP00000384648	Q969W3
ENSP00000384654	P21964
ENSP00000384660	Q12906
ENSP00000384670	Q9ULL0
ENSP00000384675	Q07889
ENSP00000384678	P09429
ENSP00000384680	Q12857
ENSP00000384682	Q6PJT7
ENSP00000384686	Q9ULG1
ENSP00000384694	Q9Y6J0
ENSP00000384716	Q9ULC8
ENSP00000384720	Q9UI08
ENSP00000384725	Q9NQX0
ENSP00000384728	Q9Y575
ENSP00000384758	Q9BZA7
ENSP00000384764	Q8IV42
ENSP00000384766	B2RC85
ENSP00000384771	Q9H0Q0
ENSP00000384772	Q9BYH1
ENSP00000384792	O43379
ENSP00000384795	Q9UPQ9
ENSP00000384801	Q63HM2
ENSP00000384816	Q13191
ENSP00000384823	Q86XK2
ENSP00000384830	A5PKW4
ENSP00000384832	Q969W3
ENSP00000384839	Q14687
ENSP00000384848	P85299
ENSP00000384853	Q9Y289
ENSP00000384862	Q9NVR5
ENSP00000384863	O14980
ENSP00000384871	Q8TER0
ENSP00000384874	Q8N8E2
ENSP00000384886	P13284
ENSP00000384889	Q96JB3
ENSP00000384919	O96017
ENSP00000384924	Q7L3V2
ENSP00000384925	P43487
ENSP00000384938	Q13191
ENSP00000384969	Q8NAC3
ENSP00000384970	Q15583
ENSP00000384977	Q8NBK3
ENSP00000384996	Q9BXI6
ENSP00000384999	O15460
ENSP00000385000	O00139
ENSP00000385015	Q9C0H2
ENSP00000385019	Q9P0X4
ENSP00000385025	Q8TEV9
ENSP00000385026	Q15822
ENSP00000385027	Q9NPG8
ENSP00000385028	A1A5C7
ENSP00000385030	O14782
ENSP00000385038	Q13474
ENSP00000385040	Q9UNF0
ENSP00000385068	Q9UH17
ENSP00000385069	O15409
ENSP00000385072	P06731
ENSP00000385085	Q9Y575
ENSP00000385088	O15021
ENSP00000385093	O75334
ENSP00000385096	Q8N5Z5
ENSP00000385097	Q15788
ENSP00000385099	Q3KQV3
ENSP00000385109	Q15019
ENSP00000385135	Q8IWA5
ENSP00000385142	Q9ULB1
ENSP00000385143	Q6UXZ4
ENSP00000385150	P21964
ENSP00000385152	Q9BY89
ENSP00000385163	Q12901
ENSP00000385172	Q15019
ENSP00000385179	O43247
ENSP00000385181	Q2M2I8
ENSP00000385205	Q9NRD5
ENSP00000385206	Q15583
ENSP00000385211	Q02818
ENSP00000385215	Q5TB80
ENSP00000385216	Q15788
ENSP00000385217	Q9NV31
ENSP00000385228	Q9Y3Y2
ENSP00000385235	Q8N3Y3
ENSP00000385254	Q969R2
ENSP00000385255	Q9HC10
ENSP00000385263	Q8WXX7
ENSP00000385269	Q15717
ENSP00000385279	P52736
ENSP00000385287	Q9UJY5
ENSP00000385309	O15547
ENSP00000385312	Q9HC21
ENSP00000385319	Q96JB3
ENSP00000385323	Q9H6U6
ENSP00000385326	P31749
ENSP00000385328	Q68DV7
ENSP00000385334	Q9Y6D9
ENSP00000385339	Q9Y297
ENSP00000385357	Q569K6
ENSP00000385359	Q14766
ENSP00000385372	Q9UNF0
ENSP00000385381	P50549
ENSP00000385385	Q15084
ENSP00000385390	Q9H869
ENSP00000385394	P41229
ENSP00000385398	Q86XK2
ENSP00000385399	Q8N5C7
ENSP00000385408	Q9NS68
ENSP00000385410	Q14978
ENSP00000385428	Q9NPP4
ENSP00000385441	Q6YHU6
ENSP00000385442	Q9UIG0
ENSP00000385443	P0C881
ENSP00000385450	Q96QZ7
ENSP00000385461	Q5H9I0
ENSP00000385478	A4D126
ENSP00000385500	O60732
ENSP00000385510	P81274
ENSP00000385524	Q8NDI1
ENSP00000385536	Q92841
ENSP00000385540	Q64LD2
ENSP00000385545	Q2KJY2
ENSP00000385549	Q9BPU6
ENSP00000385551	P50549
ENSP00000385557	Q9Y316
ENSP00000385559	O14980
ENSP00000385561	Q96G97
ENSP00000385570	Q05084
ENSP00000385571	Q9H2X6
ENSP00000385572	Q8WXX7
ENSP00000385579	Q6NSI8
ENSP00000385580	P58400
ENSP00000385585	Q8WXG6
ENSP00000385591	Q5BJE1
ENSP00000385592	A1L1A6
ENSP00000385594	Q8N3C7
ENSP00000385604	P35222
ENSP00000385610	Q5U5Q3
ENSP00000385614	P49959
ENSP00000385616	Q9UH99
ENSP00000385622	O00139
ENSP00000385635	Q9P2S6
ENSP00000385636	O75147
ENSP00000385637	O94856
ENSP00000385640	Q4FZB7
ENSP00000385650	Q9NQC3
ENSP00000385651	Q05084
ENSP00000385655	Q5T8I9
ENSP00000385658	Q6UXI7
ENSP00000385676	O94856
ENSP00000385680	Q9P0X4
ENSP00000385684	Q15034
ENSP00000385686	P50549
ENSP00000385691	Q9H4I8
ENSP00000385704	Q8IWU6
ENSP00000385705	O15405
ENSP00000385721	P36268
ENSP00000385722	Q8N201
ENSP00000385724	Q13936
ENSP00000385727	O15021
ENSP00000385740	Q9UH99
ENSP00000385747	O96017
ENSP00000385751	Q7KZI7
ENSP00000385764	Q8NES3
ENSP00000385766	Q14392
ENSP00000385777	Q9NX36
ENSP00000385791	Q9H869
ENSP00000385795	O94880
ENSP00000385816	Q9H6R7
ENSP00000385822	P31645
ENSP00000385824	O43524
ENSP00000385826	Q5T8A7
ENSP00000385835	Q969V6
ENSP00000385836	Q5JW98
ENSP00000385844	Q9NZJ4
ENSP00000385848	Q8TEW8
ENSP00000385852	Q9C0A6
ENSP00000385858	O95696
ENSP00000385861	Q9UBB9
ENSP00000385866	P46060
ENSP00000385873	Q15029
ENSP00000385879	Q3ZCT8
ENSP00000385885	Q4G0W2
ENSP00000385899	Q7Z5N4
ENSP00000385902	Q8NDV3
ENSP00000385917	P21964
ENSP00000385923	Q02818
ENSP00000385927	Q96DB5
ENSP00000385939	P17014
ENSP00000385942	O14980
ENSP00000385943	Q9NT62
ENSP00000385952	Q9UNF0
ENSP00000385955	P49917
ENSP00000385957	Q3ZCT8
ENSP00000385961	Q9HAB3
ENSP00000385962	P0DTL6
ENSP00000385965	Q4FZB7
ENSP00000385968	Q9BQ31
ENSP00000385973	Q96H15
ENSP00000385976	Q8NCE0
ENSP00000385988	O60907
ENSP00000385995	Q6YHU6
ENSP00000386007	Q8TER0
ENSP00000386008	Q15238
ENSP00000386020	Q400G9
ENSP00000386026	Q9H2D6
ENSP00000386029	P28476
ENSP00000386034	Q6UXH1
ENSP00000386041	P13533
ENSP00000386043	Q14766
ENSP00000386069	P18825
ENSP00000386082	Q9Y2G0
ENSP00000386087	O96017
ENSP00000386088	Q6YHU6
ENSP00000386102	B2RC85
ENSP00000386111	Q7L3V2
ENSP00000386118	O43247
ENSP00000386128	Q7KZI7
ENSP00000386138	Q15619
ENSP00000386158	Q96S94
ENSP00000386173	Q9H6U6
ENSP00000386183	Q5VWQ8
ENSP00000386184	Q8IZ13
ENSP00000386200	O15409
ENSP00000386209	Q6IF42
ENSP00000386210	P59535
ENSP00000386213	Q8WXR4
ENSP00000386227	P23508
ENSP00000386229	O43566
ENSP00000386239	Q96HA7
ENSP00000386246	Q9BYI3
ENSP00000386259	P20929
ENSP00000386272	Q08AI6
ENSP00000386277	Q9BV87
ENSP00000386280	Q9BWW8
ENSP00000386283	Q5XG99
ENSP00000386285	O75923
ENSP00000386292	A6NFY4
ENSP00000386293	Q8IV08
ENSP00000386294	Q96LY2
ENSP00000386312	P35498
ENSP00000386325	Q9H4L5
ENSP00000386331	Q13402
ENSP00000386333	O95672
ENSP00000386337	Q9H8Y5
ENSP00000386338	Q9BV36
ENSP00000386346	P07988
ENSP00000386348	Q86UD0
ENSP00000386353	P31153
ENSP00000386359	Q8WVI7
ENSP00000386367	P18564
ENSP00000386389	Q0D2K2
ENSP00000386397	Q13409
ENSP00000386398	A7E2S9
ENSP00000386406	Q14203
ENSP00000386415	Q13409
ENSP00000386420	Q5T5Y3
ENSP00000386429	Q9H4L5
ENSP00000386431	O43516
ENSP00000386433	Q14966
ENSP00000386435	Q9H8M9
ENSP00000386439	Q9H7C4
ENSP00000386442	Q7Z460
ENSP00000386444	P10523
ENSP00000386450	Q96L11
ENSP00000386452	A2RUB1
ENSP00000386454	A4UGR9
ENSP00000386456	Q2M2I8
ENSP00000386457	Q15032
ENSP00000386465	Q9Y5Q9
ENSP00000386470	P15882
ENSP00000386473	Q6PIS1
ENSP00000386487	Q8N912
ENSP00000386492	Q9H7P9
ENSP00000386497	Q8WXR4
ENSP00000386512	O75923
ENSP00000386513	O14817
ENSP00000386516	Q9Y4C1
ENSP00000386520	Q9Y4B4
ENSP00000386522	Q13409
ENSP00000386525	Q13618
ENSP00000386528	Q5BLP8
ENSP00000386529	Q86U86
ENSP00000386531	Q9NXE4
ENSP00000386532	Q6ZVZ8
ENSP00000386537	Q6Y7W6
ENSP00000386541	O00487
ENSP00000386547	O75923
ENSP00000386556	Q9BUP0
ENSP00000386557	Q9BVV8
ENSP00000386566	Q8TD91
ENSP00000386568	Q86XD5
ENSP00000386574	A2VDJ0
ENSP00000386575	Q8WVV9
ENSP00000386584	Q7Z3K6
ENSP00000386588	A6NKT7
ENSP00000386590	Q9Y3E7
ENSP00000386591	Q13409
ENSP00000386593	Q86U86
ENSP00000386597	Q9H3H5
ENSP00000386601	Q86U86
ENSP00000386604	Q8N865
ENSP00000386609	Q562E7
ENSP00000386616	A2A288
ENSP00000386617	O75923
ENSP00000386619	A4UGR9
ENSP00000386635	Q13402
ENSP00000386638	Q16849
ENSP00000386643	Q86U86
ENSP00000386656	Q9BWT1
ENSP00000386660	Q9Y4C1
ENSP00000386663	Q13478
ENSP00000386683	O75923
ENSP00000386694	Q96BY6
ENSP00000386695	Q8WVV9
ENSP00000386699	Q96D71
ENSP00000386704	Q96PE3
ENSP00000386711	Q96N16
ENSP00000386712	P29972
ENSP00000386722	O94868
ENSP00000386725	Q49MI3
ENSP00000386726	Q9NY46
ENSP00000386727	Q6ZP01
ENSP00000386738	Q9P0J7
ENSP00000386741	P15882
ENSP00000386745	Q96N16
ENSP00000386747	P43354
ENSP00000386759	Q9BYW2
ENSP00000386764	P61129
ENSP00000386766	Q9ULF5
ENSP00000386774	Q08AI6
ENSP00000386777	Q96PE3
ENSP00000386778	Q8WVI7
ENSP00000386780	Q9BV36
ENSP00000386787	A2VDJ0
ENSP00000386791	B9A014
ENSP00000386801	Q9H4L5
ENSP00000386803	Q53GS9
ENSP00000386807	Q5BLP8
ENSP00000386808	P0DJD0
ENSP00000386810	Q7Z3J3
ENSP00000386822	Q53RD9
ENSP00000386823	Q1L5Z9
ENSP00000386829	P54764
ENSP00000386830	Q9H992
ENSP00000386833	Q9BWT1
ENSP00000386834	P51826
ENSP00000386836	Q7Z3K3
ENSP00000386840	A4UGR9
ENSP00000386843	Q14203
ENSP00000386857	P63267
ENSP00000386864	Q53GS9
ENSP00000386869	O43151
ENSP00000386871	Q9UIK5
ENSP00000386877	Q15032
ENSP00000386881	O75923
ENSP00000386882	Q13614
ENSP00000386886	Q13409
ENSP00000386908	A6BM72
ENSP00000386925	Q96N16
ENSP00000386929	P63267
ENSP00000386930	Q9H8M9
ENSP00000386935	Q3KQV9
ENSP00000386938	Q8IV08
ENSP00000386942	Q96JF0
ENSP00000386953	Q9H4L5
ENSP00000386956	Q9BZW7
ENSP00000386962	Q6ZRH7
ENSP00000386972	Q16602
ENSP00000386981	A4UGR9
ENSP00000386984	Q86XD5
ENSP00000386990	Q9H4L5
ENSP00000386992	Q9UI26
ENSP00000386995	Q96PK6
ENSP00000387000	Q53RD9
ENSP00000387006	Q9HCG8
ENSP00000387008	Q96HZ4
ENSP00000387009	Q96AQ1
ENSP00000387010	Q15032
ENSP00000387017	Q86XD5
ENSP00000387020	A8MVX0
ENSP00000387022	Q8IV08
ENSP00000387033	Q8N5V2
ENSP00000387040	Q8TDW7
ENSP00000387042	Q96N16
ENSP00000387045	Q9Y3E7
ENSP00000387047	Q8TAM6
ENSP00000387050	Q8IV08
ENSP00000387070	Q6Y7W6
ENSP00000387071	Q6ULP2
ENSP00000387080	Q49MI3
ENSP00000387088	Q8WVV9
ENSP00000387089	Q13506
ENSP00000387100	Q4KMQ1
ENSP00000387123	P49419
ENSP00000387124	A6NCI8
ENSP00000387127	Q04771
ENSP00000387137	O75923
ENSP00000387141	Q8N8A2
ENSP00000387143	Q9H9Y6
ENSP00000387145	Q9C0I4
ENSP00000387147	Q86XD5
ENSP00000387155	Q96HZ4
ENSP00000387157	Q6ZSJ9
ENSP00000387160	Q13616
ENSP00000387165	Q9UPU7
ENSP00000387170	Q6Y7W6
ENSP00000387176	P0CG39
ENSP00000387178	P29972
ENSP00000387190	Q16602
ENSP00000387200	Q13618
ENSP00000387207	P51826
ENSP00000387211	Q13478
ENSP00000387214	Q6ZRS4
ENSP00000387215	Q96HZ4
ENSP00000387222	O95876
ENSP00000387226	Q08AE8
ENSP00000387238	Q9H992
ENSP00000387250	Q8N6Y1
ENSP00000387252	Q8IW40
ENSP00000387255	A4UGR9
ENSP00000387259	Q9NYL2
ENSP00000387266	Q08AE8
ENSP00000387270	Q14203
ENSP00000387273	Q04771
ENSP00000387287	O75688
ENSP00000387289	Q9Y3A3
ENSP00000387292	Q86TG1
ENSP00000387294	Q96PE3
ENSP00000387303	Q8NDG6
ENSP00000387310	Q6P988
ENSP00000387321	Q01105
ENSP00000387332	Q96JF0
ENSP00000387335	P41586
ENSP00000387346	Q9GZV3
ENSP00000387347	Q86XH1
ENSP00000387356	P16112
ENSP00000387362	Q14139
ENSP00000387365	Q13610
ENSP00000387369	Q5T197
ENSP00000387430	Q96IV0
ENSP00000387435	Q5T4W7
ENSP00000387462	Q96DT7
ENSP00000387483	P05067
ENSP00000387499	P19440
ENSP00000387500	P03372
ENSP00000387510	O75840
ENSP00000387523	Q6IFN5
ENSP00000387531	Q5T8P6
ENSP00000387535	Q8WZA9
ENSP00000387542	P09622
ENSP00000387546	Q7Z4V0
ENSP00000387593	Q9HCD6
ENSP00000387634	P11161
ENSP00000387636	O14497
ENSP00000387650	O14948
ENSP00000387655	Q8NFW1
ENSP00000387673	P17027
ENSP00000387699	P16220
ENSP00000387702	Q9BYE2
ENSP00000387713	Q06730
ENSP00000387725	Q9UHW9
ENSP00000387739	Q8IY63
ENSP00000387757	Q96JB3
ENSP00000387813	Q6ICI0
ENSP00000387822	Q58F21
ENSP00000387830	Q9H9V9
ENSP00000387869	Q9HBX8
ENSP00000387898	Q9NVE5
ENSP00000387907	A6NFN9
ENSP00000387941	Q5TF58
ENSP00000387944	Q9NXS2
ENSP00000387966	P0DP91
ENSP00000387982	Q6P4I2
ENSP00000387997	Q8TF01
ENSP00000388001	P00973
ENSP00000388015	Q6IE81
ENSP00000388036	Q5U4P2
ENSP00000388058	Q13315
ENSP00000388084	Q02218
ENSP00000388093	Q70J99
ENSP00000388096	Q9Y2P8
ENSP00000388173	P50548
ENSP00000388180	Q15149
ENSP00000388181	Q68CQ1
ENSP00000388209	Q8WWB5
ENSP00000388212	P43251
ENSP00000388239	Q96T17
ENSP00000388241	Q9ULI4
ENSP00000388246	P01112
ENSP00000388258	Q15777
ENSP00000388273	Q96RR4
ENSP00000388275	Q8NEM8
ENSP00000388311	Q96IR2
ENSP00000388320	Q2VPK5
ENSP00000388325	P55268
ENSP00000388365	P51878
ENSP00000388368	Q96RR4
ENSP00000388373	O75334
ENSP00000388387	P49116
ENSP00000388393	Q9Y6V0
ENSP00000388400	P18615
ENSP00000388402	Q07352
ENSP00000388464	Q96P11
ENSP00000388469	P30838
ENSP00000388475	P26368
ENSP00000388502	Q96ND8
ENSP00000388521	Q9NYF5
ENSP00000388529	P61313
ENSP00000388536	Q8N5H7
ENSP00000388550	Q9Y225
ENSP00000388558	Q9P2Y4
ENSP00000388560	P05408
ENSP00000388620	O95936
ENSP00000388631	Q9BRC7
ENSP00000388634	Q9H7R0
ENSP00000388648	O14757
ENSP00000388650	Q8N157
ENSP00000388659	Q6ZSJ9
ENSP00000388663	P15692
ENSP00000388668	Q14934
ENSP00000388669	Q9BVJ6
ENSP00000388694	P05556
ENSP00000388711	Q12996
ENSP00000388713	O43813
ENSP00000388725	Q9P0K7
ENSP00000388793	Q9NUB1
ENSP00000388828	P51114
ENSP00000388867	P04278
ENSP00000388872	O75153
ENSP00000388908	Q9NVH2
ENSP00000388910	Q14934
ENSP00000388940	Q99081
ENSP00000388996	Q9BXS5
ENSP00000389009	A5YM72
ENSP00000389044	P27544
ENSP00000389100	A6NFQ2
ENSP00000389111	F2Z333
ENSP00000389118	Q13619
ENSP00000389132	Q96LC7
ENSP00000389143	Q8N4M1
ENSP00000389152	Q12866
ENSP00000389168	O14974
ENSP00000389172	O75914
ENSP00000389200	Q969R2
ENSP00000389224	Q96LB3
ENSP00000389237	Q96M43
ENSP00000389241	Q9BPW9
ENSP00000389252	Q6UXI9
ENSP00000389257	Q9NSG2
ENSP00000389270	Q8N475
ENSP00000389283	Q9C0I3
ENSP00000389300	Q86SG3
ENSP00000389308	Q6GPH6
ENSP00000389337	P15907
ENSP00000389380	Q8IX01
ENSP00000389381	O15391
ENSP00000389400	Q7Z2W9
ENSP00000389406	Q96PU5
ENSP00000389456	Q6ZS17
ENSP00000389485	Q9H3D4
ENSP00000389506	Q8IZS8
ENSP00000389554	B7Z1M9
ENSP00000389632	Q13438
ENSP00000389652	Q9BSK1
ENSP00000389680	Q5T5P2
ENSP00000389682	O14807
ENSP00000389709	Q495C1
ENSP00000389710	Q96G04
ENSP00000389744	Q13635
ENSP00000389746	Q96P56
ENSP00000389774	Q9Y222
ENSP00000389803	O75038
ENSP00000389810	Q9H410
ENSP00000389824	Q684P5
ENSP00000389830	P16070
ENSP00000389864	P15692
ENSP00000389866	Q9H9L7
ENSP00000389879	O15259
ENSP00000389900	Q92564
ENSP00000389913	Q9Y4G2
ENSP00000389916	Q5I0G3
ENSP00000389966	Q71RS6
ENSP00000389986	P43354
ENSP00000389993	P10276
ENSP00000389998	Q5HYA8
ENSP00000390011	Q7Z7A3
ENSP00000390015	P47897
ENSP00000390028	Q9NYN1
ENSP00000390063	Q96A56
ENSP00000390076	Q96LW9
ENSP00000390084	Q6ZSJ9
ENSP00000390149	Q12794
ENSP00000390158	Q15751
ENSP00000390179	Q8NB42
ENSP00000390181	Q5UIP0
ENSP00000390218	Q86UW9
ENSP00000390222	Q5T8P6
ENSP00000390240	Q9ULD0
ENSP00000390278	Q96NM4
ENSP00000390292	Q13554
ENSP00000390315	Q8IWU6
ENSP00000390388	Q8N114
ENSP00000390394	Q9Y6M7
ENSP00000390436	P10070
ENSP00000390442	Q9Y2K2
ENSP00000390450	Q7Z5L0
ENSP00000390462	Q96N64
ENSP00000390477	P36896
ENSP00000390492	P23141
ENSP00000390517	Q9NW13
ENSP00000390537	Q7Z6E9
ENSP00000390541	Q9NPH3
ENSP00000390600	Q9Y5Y9
ENSP00000390621	Q587J7
ENSP00000390622	Q8NEB5
ENSP00000390625	Q8WVV9
ENSP00000390630	A6NJZ7
ENSP00000390637	Q13336
ENSP00000390661	P0C7M8
ENSP00000390667	P09622
ENSP00000390669	P17480
ENSP00000390680	Q99435
ENSP00000390694	Q9HCN2
ENSP00000390783	Q8WVM8
ENSP00000390784	O96024
ENSP00000390809	P27216
ENSP00000390829	O15164
ENSP00000390878	Q14576
ENSP00000390944	P09417
ENSP00000390949	Q6XQN6
ENSP00000391021	Q13574
ENSP00000391069	Q96SB4
ENSP00000391074	Q562E7
ENSP00000391085	P0CG33
ENSP00000391088	Q8N2C7
ENSP00000391120	Q01638
ENSP00000391129	P15502
ENSP00000391249	Q9UHD8
ENSP00000391316	P07203
ENSP00000391358	Q76KX8
ENSP00000391376	P17022
ENSP00000391390	P08236
ENSP00000391391	P10826
ENSP00000391409	A6H8M9
ENSP00000391417	Q4KMQ2
ENSP00000391431	Q92569
ENSP00000391432	Q96LT9
ENSP00000391447	Q76L83
ENSP00000391458	Q9C029
ENSP00000391488	P0CW24
ENSP00000391502	Q15390
ENSP00000391524	Q8NEG7
ENSP00000391529	Q7Z3V4
ENSP00000391577	Q9UHI5
ENSP00000391598	Q66PJ3
ENSP00000391612	P37275
ENSP00000391645	Q702N8
ENSP00000391646	P27824
ENSP00000391652	Q8NEG2
ENSP00000391676	P52333
ENSP00000391692	Q8IW40
ENSP00000391713	Q9UL15
ENSP00000391722	Q6PI77
ENSP00000391723	Q14671
ENSP00000391742	Q9H091
ENSP00000391748	Q9UKJ0
ENSP00000391753	Q99836
ENSP00000391759	O60828
ENSP00000391774	Q16630
ENSP00000391813	Q14161
ENSP00000391827	Q7RTP6
ENSP00000391870	Q9BR77
ENSP00000391877	Q01892
ENSP00000391879	Q12899
ENSP00000391907	Q86VP1
ENSP00000391928	P51788
ENSP00000391935	Q04637
ENSP00000391937	Q8WXH0
ENSP00000391950	A6QL64
ENSP00000391955	Q9UKY7
ENSP00000391964	Q86UP2
ENSP00000391998	Q5T4W7
ENSP00000392024	Q08AG5
ENSP00000392025	Q9NQC7
ENSP00000392028	Q9P2D1
ENSP00000392029	Q8NCE0
ENSP00000392043	P20020
ENSP00000392061	Q0VDD8
ENSP00000392065	Q96D71
ENSP00000392066	Q14689
ENSP00000392070	Q9UJA5
ENSP00000392080	Q969R2
ENSP00000392094	Q15029
ENSP00000392095	Q15072
ENSP00000392104	Q9Y2L8
ENSP00000392111	Q9BZ67
ENSP00000392164	P11137
ENSP00000392185	Q13402
ENSP00000392207	P49746
ENSP00000392221	Q9Y6J8
ENSP00000392258	P48736
ENSP00000392309	O94901
ENSP00000392343	Q9UI43
ENSP00000392371	Q86W11
ENSP00000392395	Q96EP1
ENSP00000392401	Q9P2Y4
ENSP00000392407	P86480
ENSP00000392410	E7ETH6
ENSP00000392418	Q9UM63
ENSP00000392423	P78509
ENSP00000392448	Q9NUG4
ENSP00000392464	Q5I0G3
ENSP00000392488	Q9H3D4
ENSP00000392495	P0DI81
ENSP00000392500	Q8N2Q7
